geneName,genebiotype,entrezid,product,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC412667,protein_coding,412667,proto-oncogene tyrosine-protein kinase receptor Ret,82.61390738,0.272680934,0.581786859,0.468695587,0.639287242,0.918729681
LOC411218,protein_coding,411218,WW domain-binding protein 11,73.05988867,0.272642685,0.335157753,0.813475692,0.415945378,0.823695221
LOC413011,protein_coding,413011,"serine--tRNA ligase, cytoplasmic",380.1372921,0.272368318,0.214830195,1.267830705,0.204858414,0.637140184
LOC102654108,protein_coding,102654108,uncharacterized LOC102654108,23.92386027,0.272160782,0.522322626,0.521058765,0.602325835,0.906811069
LOC551554,protein_coding,551554,ras-related protein Rac1,510.4424215,0.272132587,0.209133374,1.301239402,0.193176522,0.620318319
LOC551421,protein_coding,551421,tRNA selenocysteine 1-associated protein 1,122.9883822,0.272035158,0.267890573,1.015471186,0.309881275,0.748975221
LOC724959,protein_coding,724959,WASH complex subunit 2,291.2951705,0.271737515,0.232779173,1.167361802,0.24306429,0.678590776
LOC100578045,protein_coding,100578045,uncharacterized LOC100578045,0.631535348,0.271711477,2.190646049,0.124032578,0.901289481,
LOC551148,protein_coding,551148,coiled-coil domain-containing protein 25,83.70188583,0.271675998,0.311768138,0.871403985,0.383533611,0.807422802
LOC100578524,protein_coding,100578524,uncharacterized LOC100578524,12.62719608,0.271385081,0.658810655,0.411931834,0.680389387,0.936993331
LOC726658,protein_coding,726658,uncharacterized LOC726658,2710.386896,0.271362266,0.285920156,0.949084072,0.342577854,0.77588447
LOC725883,protein_coding,725883,guanine nucleotide-binding protein subunit gamma-1,301.0593558,0.271331161,0.3041165,0.892194803,0.372288527,0.799361904
LOC551429,protein_coding,551429,TBC1 domain family member 10A,188.6416757,0.271038475,0.230983611,1.173409983,0.240631436,0.676080585
LOC409833,protein_coding,409833,hemK methyltransferase family member 1,104.6155448,0.270970866,0.327105847,0.828388941,0.407450267,0.820077013
LOC551265,protein_coding,551265,protein limb expression 1 homolog,137.9253553,0.270896103,0.235500668,1.150298661,0.250020882,0.687789949
LOC410315,protein_coding,410315,G-protein-signaling modulator 2,202.7072181,0.270714643,0.262598317,1.030907759,0.302584078,0.74369008
LOC107965752,lncRNA,107965752,uncharacterized LOC107965752,0.543227675,0.270530233,2.594515905,0.104270023,0.916955066,
LOC102654712,protein_coding,102654712,uncharacterized LOC102654712,2.05445973,0.270428109,1.435143243,0.188432834,0.850537363,0.971944832
LOC107965825,protein_coding,107965825,uncharacterized LOC107965825,20.70768438,0.270109529,0.533663975,0.506141582,0.612757262,0.910198921
LOC551391,protein_coding,551391,U1 small nuclear ribonucleoprotein 70 kDa,584.9909266,0.270035401,0.246053238,1.097467377,0.272437134,0.711691514
LOC102656087,lncRNA,102656087,uncharacterized LOC102656087,0.556134641,0.269969998,2.70624124,0.09975829,0.920536223,
LOC552483,protein_coding,552483,ankyrin repeat domain-containing protein 54,59.08406538,0.26952641,0.347839648,0.774858217,0.438423444,0.83397434
LOC102656890,protein_coding,102656890,thioredoxin domain-containing protein 17-like,322.9482165,0.269419243,0.261092419,1.031892249,0.302122597,0.743471597
LOC100578769,protein_coding,100578769,uncharacterized LOC100578769,306.1251401,0.269210096,0.337647834,0.797310299,0.425270841,0.828644267
LOC412818,protein_coding,412818,NMDA receptor 2,3.739180535,0.269053746,1.227863408,0.219123515,0.826553833,0.968630727
LOC411509,protein_coding,411509,tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A,21.31540412,0.268917623,0.57977447,0.463831433,0.642768521,0.920445483
LOC724666,protein_coding,724666,2-aminoethanethiol dioxygenase,58.2718978,0.268886272,0.328276205,0.819085478,0.412737647,0.822999159
Cox6c,protein_coding,100359410,cytochrome c oxidase subunit VIc,726.096098,0.268837706,0.378207618,0.710820441,0.477195512,0.856455616
LOC410869,protein_coding,410869,vacuolar-sorting protein SNF8,154.3100856,0.268328458,0.29744535,0.902110114,0.366998377,0.796053434
LOC411493,protein_coding,411493,protein transport protein SFT2,63.12242102,0.268295092,0.355782451,0.754098723,0.450789944,0.840339722
LOC412349,protein_coding,412349,ER membrane protein complex subunit 4,67.3854612,0.268269429,0.328205617,0.817382199,0.413710045,0.823259435
LOC726497,protein_coding,726497,autophagy-related protein 2 homolog B,324.102486,0.268237709,0.218141605,1.229649472,0.218828396,0.652020725
LOC413891,protein_coding,413891,NADH-ubiquinone oxidoreductase 49 kDa subunit,498.4191283,0.268203437,0.26211054,1.023245525,0.306191773,0.746582881
LOC411965,protein_coding,411965,transcription initiation factor IIB,158.8586381,0.268150276,0.287991261,0.931105599,0.351798943,0.782359225
LOC551734,protein_coding,551734,general transcription and DNA repair factor IIH helicase subunit XPB,96.50697306,0.268127848,0.276019883,0.971407729,0.331345281,0.767174719
LOC726949,protein_coding,726949,uncharacterized LOC726949,255.8851946,0.267748555,0.196523882,1.362422481,0.173064593,0.591150469
LOC408876,protein_coding,408876,MOB kinase activator-like 2,250.4553363,0.26760558,0.350236388,0.764071321,0.444824742,0.837455172
LOC409300,protein_coding,409300,uncharacterized LOC409300,690.0655709,0.267484755,0.214445432,1.247332491,0.212275609,0.646931893
LOC552134,protein_coding,552134,riboflavin kinase,457.1013032,0.267050933,0.204592773,1.305280386,0.19179739,0.618822749
LOC411563,protein_coding,411563,myotubularin-related protein 2,158.3928479,0.26701082,0.272358796,0.980364223,0.326906363,0.763405332
LOC100576173,lncRNA,100576173,uncharacterized LOC100576173,0.519356191,0.266960792,2.818947581,0.09470229,0.924551299,
LOC412350,protein_coding,412350,histone deacetylase 3,64.32191432,0.266602265,0.336541218,0.792183098,0.428253922,0.829614386
LOC408324,protein_coding,408324,T-cell immunomodulatory protein,451.413364,0.266504263,0.259002531,1.028963934,0.303496623,0.744563879
LOC551182,protein_coding,551182,phosphatidylinositol 4-kinase alpha,178.4213964,0.266181505,0.260144883,1.023204848,0.306211001,0.746582881
LOC408894,protein_coding,408894,transducin-like enhancer protein 3,160.0910317,0.266049793,0.425456657,0.625327606,0.531756065,0.881586264
LOC724795,protein_coding,724795,WASH complex subunit 1,48.00360063,0.265780885,0.37677066,0.705418211,0.480550014,0.857006159
LOC725125,protein_coding,725125,coiled-coil domain-containing protein 85C,37.18277778,0.265340189,0.451072969,0.588242274,0.556369686,0.892855698
LOC725618,protein_coding,725618,myb-binding protein 1A,78.85147698,0.265337895,0.342459988,0.774799698,0.438458028,0.83397434
LOC413130,protein_coding,413130,RNA polymerase-associated protein CTR9 homolog,201.6263008,0.265111152,0.214872058,1.233809335,0.21727396,0.650070596
LOC100578017,protein_coding,100578017,uncharacterized LOC100578017,5.398385785,0.264844561,1.019887918,0.259680065,0.795110571,0.96411721
LOC551276,protein_coding,551276,isocitrate dehydrogenase [NADP] cytoplasmic,781.7477623,0.264527248,0.201421181,1.313304025,0.189080523,0.614111047
LOC552062,protein_coding,552062,protein argonaute-2,52.2917671,0.264524448,0.570295349,0.463837639,0.642764075,0.920445483
LOC411404,protein_coding,411404,nucleolar complex protein 4 homolog B,184.6737841,0.264364025,0.265766559,0.994722683,0.319871159,0.756990211
LOC725012,protein_coding,725012,zinc finger protein 25,43.56136005,0.264357606,0.376304211,0.702510359,0.482360944,0.857238741
LOC408661,protein_coding,408661,uncharacterized LOC408661,77.94634892,0.264344715,0.36610054,0.722054972,0.47026068,0.853010791
LOC102654355,protein_coding,102654355,uncharacterized LOC102654355,2.131180052,0.264250886,1.543442268,0.171208792,0.864059595,0.975053125
LOC412083,protein_coding,412083,coatomer subunit gamma,919.8361799,0.264250348,0.273429273,0.966430349,0.333828884,0.768545325
LOC551191,protein_coding,551191,coiled-coil domain-containing protein 130 homolog,41.0334135,0.264064176,0.368087319,0.717395474,0.473130111,0.854489687
LOC100576794,protein_coding,100576794,pre-mRNA-splicing factor 38,29.45821672,0.263958554,0.407674238,0.647474207,0.517325083,0.875702601
LOC726221,protein_coding,726221,transmembrane protein 14C,306.0101312,0.263649942,0.256767866,1.026802717,0.30451337,0.745455445
LOC408607,protein_coding,408607,SEC23-interacting protein,758.1376988,0.263636193,0.313842365,0.840027423,0.400893011,0.817205176
LOC412554,protein_coding,412554,transmembrane emp24 domain-containing protein eca,318.5708773,0.263386072,0.276088894,0.953990099,0.340088654,0.774339316
LOC409706,protein_coding,409706,short coiled-coil protein B,131.4100987,0.263295712,0.277713986,0.948082291,0.343087563,0.776205214
LOC409846,protein_coding,409846,GMP synthase [glutamine-hydrolyzing],490.8869263,0.263092462,0.20228678,1.300591476,0.193398326,0.620560987
LOC552629,protein_coding,552629,copper chaperone for superoxide dismutase,267.8149674,0.26298171,0.231635966,1.135323302,0.256239882,0.693736062
LOC410438,protein_coding,410438,neuroendocrine convertase 1,33.09843146,0.262569911,0.528689755,0.496642706,0.619441032,0.912947859
LOC100578232,protein_coding,100578232,notch homolog 2 N-terminal-like protein,116.1924681,0.26231623,0.313354244,0.83712359,0.402523102,0.817205176
LOC100576986,protein_coding,100576986,uncharacterized LOC100576986,2.202715687,0.26210445,1.424304024,0.184022825,0.853995549,0.972414346
LOC551911,protein_coding,551911,N6-adenosine-methyltransferase catalytic subunit,47.61023656,0.261809653,0.334974664,0.781580463,0.434461172,0.832665282
LOC100577014,protein_coding,100577014,uncharacterized LOC100577014,1423.997667,0.261696092,0.262772677,0.995902983,0.319297286,0.756990211
LOC107965322,protein_coding,107965322,gamma-interferon-inducible lysosomal thiol reductase,147.5850508,0.261658208,0.27336764,0.957165993,0.338483479,0.772224817
LOC100578641,protein_coding,100578641,uncharacterized LOC100578641,7.079940468,0.261274616,0.929431665,0.281112238,0.778624315,0.962418781
LOC413389,protein_coding,413389,dual specificity mitogen-activated protein kinase kinase hemipterous,150.7339514,0.260984034,0.253569548,1.029240444,0.303366702,0.744563879
LOC413663,protein_coding,413663,myotubularin-related protein 4,444.1500339,0.260904675,0.209326516,1.246400504,0.212617396,0.647144077
LOC552840,protein_coding,552840,deoxynucleoside kinase,23.56492992,0.260804131,0.675501804,0.386089467,0.699430411,0.945070317
LOC113219185,protein_coding,113219185,uncharacterized LOC113219185,4.300892451,0.260626711,1.088452416,0.239447041,0.810758957,0.965116832
LOC552163,protein_coding,552163,"dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase",105.3147672,0.260466755,0.330705052,0.787610451,0.4309246,0.830999017
LOC411147,protein_coding,411147,AP-2 complex subunit alpha,411.0121097,0.260385493,0.244779141,1.06375687,0.287438854,0.730079068
LOC551409,protein_coding,551409,uncharacterized LOC551409,225.0377903,0.260109881,0.302272663,0.860514074,0.389505729,0.809946617
LOC100577145,protein_coding,100577145,"sulfide:quinone oxidoreductase, mitochondrial",138.9891276,0.260031784,0.258450573,1.006118041,0.314358791,0.754032932
LOC102653759,protein_coding,102653759,zinc finger CCHC domain-containing protein 4,51.96818645,0.259916988,0.387338955,0.671032399,0.50219989,0.866222988
LOC412948,protein_coding,412948,delta-1-pyrroline-5-carboxylate synthase,3439.75431,0.259511526,0.31758578,0.817138368,0.413849359,0.823259435
LOC551485,protein_coding,551485,uncharacterized LOC551485,132.7228905,0.259452505,0.34137944,0.760012101,0.447247352,0.837455172
LOC100578421,protein_coding,100578421,uncharacterized LOC100578421,39.40802958,0.259424669,0.388886433,0.667096219,0.504710675,0.868950208
LOC410262,protein_coding,410262,probable 28S rRNA (cytosine-C(5))-methyltransferase,287.3362028,0.258614939,0.239104661,1.081597231,0.279431535,0.721119038
Msx,protein_coding,724456,homeobox protein Msx,88.51945203,0.258502767,0.393995249,0.656106304,0.511755728,0.873167531
LOC411102,protein_coding,411102,G-protein coupled receptor 143,59.89099076,0.258319462,0.366116849,0.70556562,0.480458311,0.857006159
LOC410348,protein_coding,410348,katanin p80 WD40 repeat-containing subunit B1,184.5603201,0.258020904,0.232286107,1.110789222,0.266659087,0.704284398
LOC726908,protein_coding,726908,vacuolar protein sorting-associated protein 13,257.4512504,0.257686868,0.335346062,0.768420738,0.442237264,0.83557544
LOC552317,protein_coding,552317,ATP-dependent DNA helicase Q5,24.9746239,0.257469142,0.536348272,0.480040965,0.631198264,0.916246364
LOC727223,protein_coding,727223,uncharacterized LOC727223,260.5135749,0.257379016,0.233430009,1.102596094,0.270202607,0.708353023
LOC408401,protein_coding,408401,protein brunelleschi,172.2399255,0.257296164,0.23274039,1.105507146,0.2689399,0.706515245
LOC413930,protein_coding,413930,tetratricopeptide repeat protein 30A,12.5635076,0.25714617,0.643477288,0.399619651,0.68943668,0.940216254
LOC107965039,lncRNA,107965039,uncharacterized LOC107965039,9.639391119,0.257093888,0.690583822,0.37228484,0.709680785,0.947684357
LOC727375,protein_coding,727375,ankyrin repeat and MYND domain-containing protein 2,151.6321729,0.257055299,0.261133836,0.984381431,0.324928004,0.76189064
LOC411856,protein_coding,411856,U3 small nucleolar ribonucleoprotein protein IMP4,29.925737,0.256662409,0.478798065,0.536055654,0.591920088,0.903552421
LOC102656252,lncRNA,102656252,uncharacterized LOC102656252,3.569049599,0.256614569,1.440086358,0.178193875,0.85857072,0.972927862
LOC552747,protein_coding,552747,glucosidase 2 subunit beta,782.6404953,0.256498844,0.318823942,0.804515628,0.421099247,0.827205776
LOC551760,protein_coding,551760,deaminated glutathione amidase,331.2679181,0.256494984,0.273029107,0.939441905,0.347503907,0.779390673
LOC411191,protein_coding,411191,DNA-directed RNA polymerase III subunit RPC8,40.91635824,0.256337303,0.426215167,0.601426984,0.54755563,0.890397091
LOC412932,protein_coding,412932,DDB1- and CUL4-associated factor 12,87.88097969,0.25625855,0.297405056,0.861648265,0.388881103,0.809946617
LOC552797,protein_coding,552797,ETS-related transcription factor Elf-5,190.3913085,0.256073617,0.358703621,0.713886346,0.475297461,0.855943514
LOC409606,protein_coding,409606,uncharacterized LOC409606,109.8762218,0.255957678,0.303705833,0.842781567,0.399350619,0.816254151
LOC113219156,lncRNA,113219156,uncharacterized LOC113219156,0.598676634,0.255920304,2.45686997,0.104165181,0.917038265,
LOC411080,protein_coding,411080,serine/threonine-protein kinase greatwall,39.95293965,0.25574465,0.391605741,0.653066652,0.51371331,0.874144968
LOC409246,protein_coding,409246,MAP kinase-activated protein kinase 2,283.8747305,0.25464666,0.221458404,1.149862256,0.250200609,0.687827206
LOC552820,protein_coding,552820,forkhead box protein N3,130.3482926,0.254646261,0.286274742,0.889517038,0.37372527,0.800151572
LOC411663,protein_coding,411663,protein tilB homolog,90.65906316,0.254500884,0.315079395,0.807735729,0.419242731,0.825753556
LOC409155,protein_coding,409155,"dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial",528.2438319,0.254242516,0.279221718,0.910539903,0.362537848,0.792479247
LOC413378,protein_coding,413378,NTF2-related export protein,54.47035729,0.254062266,0.362034439,0.701762702,0.482827162,0.857238741
LOC551055,protein_coding,551055,1-acylglycerol-3-phosphate O-acyltransferase Pnpla3,61.52151937,0.253400957,0.407419072,0.62196636,0.533963988,0.882140625
LOC725186,protein_coding,725186,chromatin modification-related protein MEAF6,87.1792518,0.253253482,0.361957518,0.699677363,0.484128816,0.857246591
LOC410299,protein_coding,410299,ankyrin repeat domain-containing protein SOWAHB,113.1796859,0.25316383,0.337662162,0.749754808,0.453402391,0.842200348
Cry2,protein_coding,410197,cryptochrome 2,413.971582,0.25310421,0.29818552,0.848814558,0.395984488,0.813398322
LOC102656050,lncRNA,102656050,uncharacterized LOC102656050,37.44616268,0.252922641,0.489246457,0.516963663,0.605181525,0.907429506
LOC551928,protein_coding,551928,transcription factor Sp4,98.24889101,0.252903254,0.331160225,0.763688494,0.445052899,0.837455172
