tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
7460	Apis mellifera	411744	0	live	beta-Spec	GB53340	spectrin beta chain	spectrin beta chain|beta spectrin		LG9	NC_037646.1	11444728	11474409	plus	14		
7460	Apis mellifera	411742	0	live	Taf8	GB54659	TBP-associated factor 8	transcription initiation factor TFIID subunit 8		LG15	NC_037652.1	2773326	2776010	minus	5		
7460	Apis mellifera	411739	0	live	Stim	GB45667	stromal interaction molecule	stromal interaction molecule homolog		LG5	NC_037642.1	13422112	13431932	minus	12		
7460	Apis mellifera	411727	0	live	Brd8	GB12155	Bromodomain containing 8	bromodomain-containing protein 8		LG15	NC_037652.1	5777886	5781715	plus	3		
7460	Apis mellifera	411723	0	live	Nedd4	GB45517	E3 ubiquitin-protein ligase Nedd4	E3 ubiquitin-protein ligase NEDD4|E3 ubiquitin-protein ligase Nedd-4		LG1	NC_037638.1	19789533	19797933	plus	19		
7460	Apis mellifera	411697	0	live	Arc42	GB55568	Activator-recruited cofactor subunit 42	short-chain specific acyl-CoA dehydrogenase, mitochondrial		LG2	NC_037639.1	15124022	15127253	minus	5		
7460	Apis mellifera	411696	0	live	Gmd	GB48172	GDP-mannose 4,6 dehydratase	GDP-mannose 4,6 dehydratase		LG7	NC_037644.1	13470264	13472660	minus	6		
7460	Apis mellifera	411683	0	live	Kaz	GB43260	E3 ubiquitin-protein transferase Katazuke	macrophage erythroblast attacher		LG7	NC_037644.1	198447	200638	plus	5		
7460	Apis mellifera	411665	0	live	pip	GB47675	heparan sulfate 2-O-sulfotransferase pipe	heparan sulfate 2-O-sulfotransferase pipe|heparan sulfate (glucosamine) 2-O-sulfotransferase		LG1	NC_037638.1	1936664	1986516	minus	10		
7460	Apis mellifera	411654	0	live	Tcs3	GB46980	Probable tRNA N6-adenosine threonylcarbamoyltransferase Tcs3	probable tRNA N6-adenosine threonylcarbamoyltransferase|O-sialoglycoprotein endopeptidase-like protein		LG10	NC_037647.1	268198	269632	plus	4		
7460	Apis mellifera	411642	0	live	kappaB-Ras	GB44085	NFKB inhibitor interacting Ras like 1	NF-kappa-B inhibitor-interacting Ras-like protein		LG4	NC_037641.1	12162045	12162968	plus	2		
7460	Apis mellifera	411640	0	live	Mcm2	GB49556	DNA replication licensing factor Mcm2	DNA replication licensing factor Mcm2		LG4	NC_037641.1	4812807	4817093	minus	15		
7460	Apis mellifera	411639	0	live	btv	GB51191	dynein cytoplasmic heavy chain beethoven	cytoplasmic dynein 2 heavy chain 1|beethoven		LG6	NC_037643.1	2247993	2281755	minus	39		
7460	Apis mellifera	411635	0	live	Gyc88E	GB18735, GB41314, sGCbeta-3	Guanylyl cyclase at 88E	Guanylyl cyclase at 88E|soluble guanylyl cyclase beta-3		LG5	NC_037642.1	13167458	13179926	plus	15		
7460	Apis mellifera	411618	0	live	mRpL27	GB55932	mitochondrial ribosomal protein L27	39S ribosomal protein L27, mitochondrial		LG4	NC_037641.1	5921307	5923480	minus	6		
7460	Apis mellifera	411602	0	live	Dhc16F	GB55144	Dynein heavy chain at 16F	dynein heavy chain 6, axonemal		LG11	NC_037648.1	2649234	2672383	minus	55		
7460	Apis mellifera	411596	0	live	pch2	GB41823	pachytene checkpoint 2 protein	pachytene checkpoint protein 2 homolog		LG8	NC_037645.1	7330261	7334489	minus	7		
7460	Apis mellifera	411595	0	live	Clc	GB41446	clathrin light chain	clathrin light chain		LG6	NC_037643.1	9075527	9078569	plus	7		
7460	Apis mellifera	411579	0	live	Nsun2	GB44156	tRNA (cytosine(34)-C(5))-methyltransferase Nsun2	tRNA (cytosine(34)-C(5))-methyltransferase|tRNA (cytosine-5-)-methyltransferase CG6133 ortholog		LG4	NC_037641.1	11891206	11894477	minus	11		
7460	Apis mellifera	411572	0	live	Usp14	GB41080	ubiquitin specific protease 14	ubiquitin carboxyl-terminal hydrolase 14		LG1	NC_037638.1	9096443	9098695	minus	6		
7460	Apis mellifera	411570	0	live	ringer	GB50516	tubulin polymerization-promoting protein ringmaker	TPPP family protein CG45057|ringmaker		LG15	NC_037652.1	5151892	5159314	minus	6		
7460	Apis mellifera	411563	0	live	mtm	GB49124, MTMR2	phosphatidylinositol-3-phosphate phosphatase	myotubularin-related protein 2		LG3	NC_037640.1	3136906	3140517	minus	10		
7460	Apis mellifera	411515	0	live	RpL36A	GB44033	ribosomal protein L36A	60S ribosomal protein L44		LG4	NC_037641.1	11115161	11116216	plus	4		
7460	Apis mellifera	411509	0	live	Trmt61	GB49411	tRNA methyltransferase 61	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A		LG12	NC_037649.1	8593316	8595194	plus	5		
7460	Apis mellifera	411505	0	live	Pus10	GB44902	Pseudouridine synthase 10	putative tRNA pseudouridine synthase Pus10		LG11	NC_037648.1	14883659	14886164	minus	8		
7460	Apis mellifera	411502	0	live	magu	GB53268	SPARC related modular calcium binding-like protein magu	SPARC-related modular calcium-binding protein 1		LG7	NC_037644.1	4673029	4710183	minus	10		
7460	Apis mellifera	411494	0	live	Cdk5alpha	GB55798	Cdk5 activator-like protein	cyclin-dependent kinase 5 activator 1		LG3	NC_037640.1	7136179	7152588	minus	4		
7460	Apis mellifera	411483	0	live	Ufl1	GB43502	UFM1 specific ligase 1	E3 UFM1-protein ligase 1 homolog		LG11	NC_037648.1	8315369	8322743	minus	6		
7460	Apis mellifera	411477	0	live	ArfGAP1	GB42748	ADP-ribosylation factor GTPase-activating protein 1	ADP-ribosylation factor GTPase-activating protein 1|GTPase-activating protein 69C ortholog		LG9	NC_037646.1	5811175	5813800	plus	8		
7460	Apis mellifera	411415	0	live	TH1	GB49518	negative elongation factor complex member TH1	negative elongation factor D		LG4	NC_037641.1	5508216	5513892	minus	13		
7460	Apis mellifera	411351	0	live	mEFG1	GB17379, GB42223	mitochondrial translation elongation factor G 1	elongation factor G, mitochondrial		LG1	NC_037638.1	19583239	19586698	minus	9		
7460	Apis mellifera	411347	0	live	CASK	GB17597	peripheral plasma membrane protein CASK	peripheral plasma membrane protein CASK		LG9	NC_037646.1	3893499	4152305	plus	26		
7460	Apis mellifera	411301	0	live	Dhc98D	GB53320	Dynein heavy chain at 89D	dynein heavy chain 10, axonemal		LG9	NC_037646.1	11215237	11257372	plus	58		
7460	Apis mellifera	411282	0	live	Drep2	Drep-2, GB41898	DNA fragmentation factor-related protein 2	basic-leucine zipper transcription factor A|uncharacterized protein LOC411282		LG8	NC_037645.1	8446637	8460282	plus	5		
7460	Apis mellifera	411280	0	live	128up	GB12295, GB41897	GTP-binding protein 128up	GTP-binding protein 128up		LG8	NC_037645.1	8439269	8441500	plus	8		
7460	Apis mellifera	411264	0	live	ss	GB54493	spineless	aryl hydrocarbon receptor protein 1		LG8	NC_037645.1	5986450	6124292	minus	11		
7460	Apis mellifera	411262	0	live	Lztr1	GB54556	Leucine zipper like transcription regulator 1	leucine-zipper-like transcriptional regulator 1		LG8	NC_037645.1	5885975	5895280	plus	10		
7460	Apis mellifera	411260	0	live	Rab27	GB54500	RAS oncogene family member Rab27	ras-related protein Rab-27A		LG8	NC_037645.1	5869577	5873195	minus	5		
7460	Apis mellifera	411234	0	live	tgo	GB44259	Aryl hydrocarbon receptor nuclear translocator homolog tgo	aryl hydrocarbon receptor nuclear translocator homolog|tango		LG7	NC_037644.1	1767301	1814260	minus	14		
7460	Apis mellifera	411220	0	live	GluRIB	GB40973	Glutamate receptor IB	glutamate receptor 1|ionotropic glutamate receptor		LG7	NC_037644.1	9127502	9401557	plus	20		
7460	Apis mellifera	411213	0	live	Ddr	GB42408	discoidin domain-containing receptor 2	discoidin domain-containing receptor 2		LG7	NC_037644.1	11335588	11563898	minus	19		
7460	Apis mellifera	411204	0	live	Wdr37	GB44208	WD repeat domain 37	WD repeat-containing protein 37		LG4	NC_037641.1	10517810	10521801	minus	10		
7460	Apis mellifera	411195	0	live	Nelf-E	GB48118	negative elongation factor E	negative elongation factor E		LG7	NC_037644.1	13516702	13518373	plus	3		
7460	Apis mellifera	411191	0	live	Polr3H	GB48128	RNA polymerase III subunit H	DNA-directed RNA polymerase III subunit RPC8		LG7	NC_037644.1	13771866	13772968	plus	5		
7460	Apis mellifera	411183	0	live	RFeSP	GB51192	Rieske iron-sulfur protein	cytochrome b-c1 complex subunit Rieske, mitochondrial		LG6	NC_037643.1	2054023	2055597	minus	4		
7460	Apis mellifera	411167	0	live	CysRS	GB41455	cysteine--tRNA ligase, cytoplasmic	cysteine--tRNA ligase, cytoplasmic		LG6	NC_037643.1	9159195	9162881	plus	10		
7460	Apis mellifera	411147	0	live	AP-2alpha	GB53540, alpha-Adaptin	adaptor protein complex 2, subunit alpha	AP-2 complex subunit alpha		LG6	NC_037643.1	14223421	14235725	minus	15		
7460	Apis mellifera	411144	0	live	Taf11	GB53513	TATA-box binding protein associated factor 11	transcription initiation factor TFIID subunit 11		LG6	NC_037643.1	15078679	15097269	minus	9		
7460	Apis mellifera	411141	0	live	ClpX	GB42354	Caseinolytic protease chaperone subunit	ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial		LG6	NC_037643.1	15411097	15415250	plus	7		
7460	Apis mellifera	411132	0	live	Tg	GB11241, GB45714	transglutaminase	transglutaminase|annulin		LG5	NC_037642.1	13519267	13531278	plus	12		
7460	Apis mellifera	411113	0	live	kcc	GB44482	solute carrier family 12 member kcc	solute carrier family 12 member 4|solute carrier family 12 member 7		LG5	NC_037642.1	10204340	10344216	plus	17		
7460	Apis mellifera	411093	0	live	Tssk	GB50297	Testis-specific serine/threonine kinase	testis-specific serine/threonine-protein kinase 1|testis-specific serine/threonine-protein kinase 2		LG5	NC_037642.1	8843278	8845448	plus	4		
7460	Apis mellifera	411086	0	live	Ser	GB48639	protein serrate	protein jagged-1|serrate		LG5	NC_037642.1	7492476	7594271	minus	8		
7460	Apis mellifera	411083	0	live	Atpalpha	GB42054, Nak, Rpb8	sodium/potassium-transporting ATPase subunit alpha	sodium/potassium-transporting ATPase subunit alpha|sodium potassium adenosine triphosphatase		LG5	NC_037642.1	6883507	7002055	plus	14		
7460	Apis mellifera	411080	0	live	gwl	GB46752	serine/threonine-protein kinase greatwall	serine/threonine-protein kinase greatwall		LG5	NC_037642.1	6535573	6538217	minus	4		
7460	Apis mellifera	411070	0	live	gpp	GB46691	DOT1 like histone lysine methyltransferase grappa	histone-lysine N-methyltransferase, H3 lysine-79 specific		LG5	NC_037642.1	5488489	5498191	plus	12		
7460	Apis mellifera	411043	0	live	MED17	GB49589	mediator complex subunit 17	mediator of RNA polymerase II transcription subunit 17		LG4	NC_037641.1	5227548	5230425	plus	8		
7460	Apis mellifera	411036	0	live	Task6	GB50377	TWIK-related acid-sensitive K[+] channel 6	two pore potassium channel protein sup-9		LG4	NC_037641.1	6572857	6689476	plus	9		
7460	Apis mellifera	411011	0	live	Galphas	GB44186	G protein alpha s subunit	guanine nucleotide-binding protein G(s) subunit alpha|heterotrimeric G protein alpha subunit		LG4	NC_037641.1	11179835	11196776	minus	10		
7460	Apis mellifera	410979	0	live	GABA-B-R3	GB53009	gamma-aminobutyric acid type B receptor subunit 3	gamma-aminobutyric acid type B receptor subunit 1|gamma-aminobutyric acid type B receptor subunit 2|metabotropic GABA-B receptor subtype 3		LG4	NC_037641.1	13163373	13192559	minus	20		
7460	Apis mellifera	410969	0	live	Rab9	GB49101	RAS oncogene family member Rab9	ras-related protein Rab-9A		LG3	NC_037640.1	3482037	3488696	minus	5		
7460	Apis mellifera	410967	0	live	E23	GB49098	Early gene at 23	ABC transporter G family member 22|ABC transporter G family member 9		LG3	NC_037640.1	3567413	3713212	minus	16		
7460	Apis mellifera	410956	0	live	nmo	GB55855	serine/threonine-protein kinase nemo	serine/threonine-protein kinase NLK|serine/threonine-protein kinase NLK2|nemo		LG3	NC_037640.1	5094733	5276343	minus	15		
7460	Apis mellifera	410922	0	live	SCAR	GB47014	wiskott-Aldrich syndrome protein family member 3 SCAR	wiskott-Aldrich syndrome protein family member 3		LG3	NC_037640.1	11946155	11987911	minus	10		
7460	Apis mellifera	410916	0	live	Trp1	GB41242	translocation protein 1	translocation protein SEC62		LG3	NC_037640.1	12677078	12680602	minus	5		
7460	Apis mellifera	410879	0	live	U3-55K	GB43393	U3 small nuclear riboprotein factor 55K	U3 small nucleolar RNA-interacting protein 2		LG2	NC_037639.1	8164079	8166378	plus	8		
7460	Apis mellifera	410874	0	live	Kdm5	GB52426, lid	Lysine demethylase 5	lysine-specific demethylase lid		LG2	NC_037639.1	10238687	10250395	plus	18		
7460	Apis mellifera	410869	0	live	lsn	GB14733	vacuolar-sorting protein SNF8	vacuolar-sorting protein SNF8|larsen		LG2	NC_037639.1	11227670	11233515	plus	3		
7460	Apis mellifera	410864	0	live	Nup50	GB49762	nuclear pore complex protein Nup50	nuclear pore complex protein Nup50|nucleoporin 50kDa		LG2	NC_037639.1	11566497	11568964	plus	5		
7460	Apis mellifera	410860	0	live	Cln3	GB49799	CLN3 lysosomal/endosomal transmembrane protein, battenin	battenin|ceroid-lipofuscinosis, neuronal 3		LG2	NC_037639.1	11752634	11765258	minus	8		
7460	Apis mellifera	410855	0	live	Rbbp5	GB49776	retinoblastoma binding protein 5	retinoblastoma-binding protein 5 homolog		LG2	NC_037639.1	11842460	11844677	plus	7		
7460	Apis mellifera	410831	0	live	gish	GB55646	casein kinase I gish	casein kinase I|casein kinase gilgamesh		LG2	NC_037639.1	13245997	13291646	minus	14		
7460	Apis mellifera	410829	0	live	ldd	GB55375	lipid droplet defective	uncharacterized protein LOC410829		LG2	NC_037639.1	13397461	13427364	plus	50		
7460	Apis mellifera	410824	0	live	fat-spondin	GB55389	extracellular matrix protein f-spondin	spondin-1		LG2	NC_037639.1	13888598	13895956	plus	13		
7460	Apis mellifera	410818	0	live	Eyg	GB15698, GB55405	eyegone	eyegone		LG2	NC_037639.1	14143423	14158506	plus	6		
7460	Apis mellifera	410816	0	live	ZnT49B	GB55413	Zinc transporter 49B	zinc transporter 9		LG2	NC_037639.1	14294156	14297468	plus	11		
7460	Apis mellifera	410812	0	live	Ras85D	GB55472	ras-like protein 1	ras-like protein 1|Ras oncogene at 85D ortholog		LG2	NC_037639.1	15444872	15446993	plus	7		
7460	Apis mellifera	410805	0	live	Ork1	GB55505	open rectifier K[+] channel 1	open rectifier potassium channel protein 1|uncharacterized protein LOC410805		LG2	NC_037639.1	16060950	16070580	plus	9		
7460	Apis mellifera	410802	0	live	Mitf	GB55498	transcription factor Mitf	microphthalmia-associated transcription factor|transcription factor Mitf		LG2	NC_037639.1	16006233	16020568	plus	9		
7460	Apis mellifera	410793	0	live	Apoltp	GB17035, GB55490	Apolipoprotein lipid transfer particle	uncharacterized protein LOC410793		LG2	NC_037639.1	15873807	15891407	plus	22		
7460	Apis mellifera	410776	0	live	gbb	GB53962	glass bottom boat	protein 60A		LG1	NC_037638.1	25354309	25387787	plus	6		
7460	Apis mellifera	410766	0	live	Rexo5	GB42159	RNA exonuclease 5	RNA exonuclease 5|uncharacterized exonuclease C637.09|putative RNA exonuclease NEF-sp		LG1	NC_037638.1	1030583	1035250	plus	11		
7460	Apis mellifera	410761	0	live	fuss	GB50332	SKI family transcriptional corepressor fussel	SKI family transcriptional corepressor 2		LG1	NC_037638.1	2544212	2576544	minus	7		
7460	Apis mellifera	410732	0	live	Pdk1	GB43004	Phosphoinositide-dependent kinase 1	3-phosphoinositide-dependent protein kinase 1		LG1	NC_037638.1	8534937	9003139	minus	8		
7460	Apis mellifera	410710	0	live	Zip99C	GB47395	Zinc transporter Zip99C	zinc transporter ZIP13 homolog		LG1	NC_037638.1	15619728	15633525	minus	6		
7460	Apis mellifera	410678	0	live	mRpS11	GB51537	mitochondrial ribosomal protein S11	uncharacterized protein LOC410678		LG1	NC_037638.1	20671863	20673686	plus	6		
7460	Apis mellifera	410664	0	live	csul	GB42190	protein arginine N-methyltransferase 5	protein arginine N-methyltransferase 5|capsuleen		LG1	NC_037638.1	113471	117037	minus	14		
7460	Apis mellifera	410657	0	live	acj6	GB45925	abnormal chemosensory protein 6	inhibitory POU protein|abnormal chemosensory jump 6		LG16	NC_037653.1	6321560	6360034	plus	4		
7460	Apis mellifera	410649	0	live	Btk29A	GB47566	tyrosine-protein kinase Btk29A	tyrosine-protein kinase Btk29A		LG16	NC_037653.1	4654070	4809141	plus	21		
7460	Apis mellifera	410632	0	live	Gprk2	GB49466	G protein-coupled receptor kinase 2	G protein-coupled receptor kinase 2		LG15	NC_037652.1	3540252	3561158	minus	7		
7460	Apis mellifera	410604	0	live	tws	GB50175, twins	protein phosphatase 2 regulatory subunit tws	protein phosphatase PP2A 55 kDa regulatory subunit		LG15	NC_037652.1	6907194	6936706	plus	12		
7460	Apis mellifera	410595	0	live	Sou	GB50231	required for meiotic nuclear division 5 protein souji	protein RMD5 homolog A		LG15	NC_037652.1	7762137	7764974	plus	7		
7460	Apis mellifera	410585	0	live	shg	GB17989, GB50219	E-cadherin shotgun	DE-cadherin|Gb1-cadherin|shotgun		LG15	NC_037652.1	7625070	7661960	plus	16		
7460	Apis mellifera	410570	0	live	iPLA2-VIA	GB41694	calcium-independent phospholipase A2 VIA	85/88 kDa calcium-independent phospholipase A2		LG14	NC_037651.1	10427732	10431291	minus	4		
7460	Apis mellifera	410567	0	live	Zip48C	GB41646	Zinc/iron regulated transporter-related protein 48C	zinc transporter ZIP11		LG14	NC_037651.1	10368093	10384211	plus	6		
7460	Apis mellifera	410532	0	live	CNT2	GB52717	Concentrative nucleoside transporter 2	solute carrier family 28 member 3		LG14	NC_037651.1	8746384	8750477	plus	15		
7460	Apis mellifera	410518	0	live	BORCS5	GB54147	BLOC-1 related complex subunit 5	BLOC-1-related complex subunit 5|loss of heterozygosity 12 chromosomal region 1 protein homolog		LG14	NC_037651.1	8013242	8015091	plus	2		
7460	Apis mellifera	410516	0	live	Nubp2	GB17553, GB54146	NUBP iron-sulfur cluster assembly factor 2	cytosolic Fe-S cluster assembly factor NUBP2 homolog		LG14	NC_037651.1	7890062	7892022	plus	5		
7460	Apis mellifera	410506	0	live	mwh	GB54136	multiple wing hairs	uncharacterized protein LOC410506		LG14	NC_037651.1	7610807	7660371	plus	8		
7460	Apis mellifera	410497	0	live	Gbeta13F	GB54181	guanine nucleotide-binding protein subunit beta-1	guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1|G protein beta subunit 2		LG14	NC_037651.1	7257199	7277865	minus	9		
7460	Apis mellifera	410456	0	live	rau	GB13425, GB40126	RA domain-containing protein rau	uncharacterized protein LOC410456		LG13	NC_037650.1	6326339	6354364	minus	12		
7460	Apis mellifera	410441	0	live	Scamp	GB40151	secretory carrier membrane protein	secretory carrier-associated membrane protein 5B		LG13	NC_037650.1	5264741	5270028	minus	10		
7460	Apis mellifera	410434	0	live	Spx	GB47992	Spliceosomal protein on the X	splicing factor 3B subunit 4|spliceosomal protein on the X ortholog		LG13	NC_037650.1	4512211	4514118	plus	4		
7460	Apis mellifera	410405	0	live	Cyp18a1	GB54765	Cytochrome P450 18a1	cytochrome P450 18a1		LG13	NC_037650.1	2519228	2524033	plus	5		
7460	Apis mellifera	410403	0	live	REG	GB54748	proteasome regulator gamma	proteasome activator complex subunit 3		LG13	NC_037650.1	2488385	2490307	minus	5		
7460	Apis mellifera	410396	0	live	Idh3g	GB52013	Isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma	isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial		LG12	NC_037649.1	10712599	10714344	plus	3		
