target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,gene_name,gene_beebase,gene_id,product
XM_026441895.1,0.009452757,0.117189416,-0.87648283,0.337728348,9.790696994,0.311099459,0.002571569,0.098219448,0.168519087,0.168519087,LOC724355,GB40984,724355,PREDICTED: Apis mellifera transcription initiation factor IIE
XM_026441408.1,0.009479775,0.117353549,1.881523905,0.725267219,6.06099338,1.324230459,0.050354559,0.277383938,0.73866425,0.73866425,LOC113218866,,113218866,PREDICTED: Apis mellifera MATH and LRR domain-containing protein
NM_001242579.1,0.009496306,0.117387579,1.037162187,0.399885154,12.11916035,0.514601384,0.000482011,0.239380194,0.119910907,0.239380194,LOC551434,,551434,"Apis mellifera selenium-binding protein 1-like (LOC551434), mRNA."
XM_393143.7,0.009593737,0.11842008,-0.784852254,0.303015572,10.84767062,0.216557012,0.001125822,0.038573045,0.136601834,0.136601834,LOC409645,GB44300,409645,PREDICTED: Apis mellifera MAPK regulated corepressor interacting
XM_006558798.3,0.009692789,0.119469583,0.801315195,0.309794722,10.591298,0.256517067,0.001595433,0.078261136,0.142363722,0.142363722,LOC413332,GB44262,413332,"PREDICTED: Apis mellifera spectrin beta chain, non-erythrocytic 5"
XM_026445393.1,0.009714381,0.119562693,-1.813601096,0.701360321,6.183133722,1.485187648,0.035323958,0.587729751,0.702535492,0.702535492,LOC412791,GB50245,412791,"PREDICTED: Apis mellifera flocculation protein FLO11 (LOC412791),"
XM_001120482.5,0.009912153,0.121741156,0.948485523,0.367789868,9.225541703,0.338012806,0.00346635,0.081690362,0.19943773,0.19943773,LOC724585,GB40807,724585,"PREDICTED: Apis mellifera uncharacterized LOC724585 (LOC724585),"
XM_392864.7,0.009919967,0.121741156,1.370445561,0.531467474,7.459705278,0.707639496,0.01394436,0.166309622,0.409742155,0.409742155,LOC409348,GB55164,409348,PREDICTED: Apis mellifera lethal(2) giant larvae protein homolog 1
XM_624361.6,0.010032164,0.122703003,-0.872346905,0.338812509,9.767501113,0.364089537,0.002643869,0.167097131,0.169547005,0.169547005,LOC551978,GB47472,551978,"PREDICTED: Apis mellifera dysbindin protein homolog (LOC551978),"
XM_006566743.3,0.01006807,0.122703003,1.881042038,0.730932477,6.003656151,1.678203077,0.045266203,0.725617962,0.756127225,0.756127225,LOC409942,GB45300,409942,"PREDICTED: Apis mellifera interference hedgehog (LOC409942),"
XM_006566670.3,0.010070377,0.122703003,2.102137239,0.816870482,6.033643716,2.126427152,0.058600325,0.942315751,0.74695415,0.942315751,LOC409634,GB45265,409634,"PREDICTED: Apis mellifera uncharacterized LOC409634 (LOC409634),"
XM_016914419.2,0.010060281,0.122703003,-1.090848039,0.423835983,9.969175803,0.572549162,0.002250042,0.267205368,0.161227102,0.267205368,LOC100578380,GB51030,100578380,PREDICTED: Apis mellifera tRNA (guanine-N(7)-)-methyltransferase
XM_001122385.5,0.010015637,0.122703003,1.875295334,0.728188309,6.823088063,1.691329633,0.034763255,0.760624066,0.537252286,0.760624066,LOC726664,GB49623,726664,PREDICTED: Apis mellifera alpha-tubulin N-acetyltransferase
XM_623125.6,0.010210597,0.124233798,-0.721568982,0.280917585,12.71860806,0.177058014,0.000278833,0.02579551,0.118093201,0.118093201,LOC550734,GB43742,550734,"PREDICTED: Apis mellifera thioredoxin-like protein 1 (LOC550734),"
NM_001160072.1,0.010291215,0.124857951,3.098995839,1.207767548,6.894852655,4.631575502,0.045961446,2.142092227,0.521205674,2.142092227,LOC410620,GB50609,410620,"Apis mellifera heat shock protein Hsp70Ab-like (LOC410620), mRNA."
XM_624833.5,0.010280647,0.124857951,-0.887849343,0.345972296,9.617357219,0.376789359,0.002856239,0.17252679,0.176689005,0.176689005,LOC552458,GB50996,552458,PREDICTED: Apis mellifera DNA-directed RNA polymerase II subunit
XM_392781.7,0.010418208,0.126039601,1.185340186,0.462728785,10.07221432,0.678450921,0.00221936,0.318957533,0.157467929,0.318957533,LOC409260,GB44980,409260,PREDICTED: Apis mellifera short-chain dehydrogenase/reductase
XM_006568026.3,0.010417814,0.126039601,-1.024978586,0.400125356,8.765734999,0.443253038,0.005562622,0.154535763,0.234587829,0.234587829,LOC552582,GB54797,552582,PREDICTED: Apis mellifera brahma-associated protein of 60 kDa
XM_006569896.3,0.010435061,0.126064413,-2.691842076,1.051061879,4.362388746,2.539046183,0.212668765,0.243883804,1.444427845,1.444427845,LOC725215,GB41326,725215,PREDICTED: Apis mellifera venom acid phosphatase Acph-1
XM_006571633.2,0.010485321,0.126373208,-0.934991871,0.365316914,9.271461678,0.371673854,0.003727775,0.133035868,0.196456896,0.196456896,LOC552260,GB53957,552260,PREDICTED: Apis mellifera U6 snRNA-associated Sm-like protein LSm1
XM_001120583.5,0.010502917,0.126373208,-1.113374058,0.435112901,8.34715808,0.384498441,0.006879421,0.008892957,0.277105433,0.277105433,LOC724692,GB47655,724692,"PREDICTED: Apis mellifera protein AAR2 homolog (LOC724692), mRNA."
XM_016912208.2,0.010505135,0.126373208,1.44291023,0.56391368,7.497851877,1.006195346,0.01347254,0.463525418,0.402784005,0.463525418,LOC551369,,551369,"PREDICTED: Apis mellifera actin, clone 205 (LOC551369), mRNA."
XM_016915320.2,0.010545765,0.126683042,4.008984259,1.567601109,7.41510179,7.77043432,0.030804682,3.655255173,0.417958009,3.655255173,LOC107965285,,107965285,PREDICTED: Apis mellifera cilia- and flagella-associated protein
XM_026442317.1,0.010605435,0.127220413,2.457504726,0.961676647,4.772657903,2.792315754,0.155716736,1.069929402,1.231516222,1.231516222,LOC113218939,,113218939,PREDICTED: Apis mellifera uncharacterized LOC113218939
XM_001120306.5,0.010624309,0.127267568,1.762933527,0.690042492,9.034529451,1.503770755,0.005225851,0.70901211,0.212757821,0.70901211,LOC725099,GB49902,725099,"PREDICTED: Apis mellifera spermidine synthase (LOC725099),"
XM_006562758.3,0.010671005,0.127289841,2.321433092,0.909192231,7.587540259,2.608672095,0.019591525,1.220354244,0.386721844,1.220354244,LOC552636,GB40945,552636,"PREDICTED: Apis mellifera dipeptidase 1 (LOC552636), transcript"
XM_392383.7,0.010661884,0.127289841,0.891792386,0.349230894,9.55483491,0.313659176,0.003026827,0.090812021,0.179916499,0.179916499,LOC408853,GB44585,408853,"PREDICTED: Apis mellifera X-box-binding protein 1 (LOC408853),"
XM_623792.6,0.010668509,0.127289841,1.210693864,0.474154668,8.670864969,0.709521069,0.006655378,0.330578597,0.243362287,0.330578597,LOC551398,GB42977,551398,PREDICTED: Apis mellifera DNA polymerase delta catalytic subunit
XM_623618.6,0.010697003,0.127421505,5.127928235,2.00902655,3.362822731,12.73211961,0.054137964,6.000143551,2.118364267,6.000143551,LOC551223,GB11943,551223,PREDICTED: Apis mellifera probable cytochrome P450 305a1
XM_006570324.3,0.010765402,0.127878557,0.885297267,0.347145032,9.591008911,0.304964168,0.002733682,0.084564809,0.178030828,0.178030828,LOC726522,GB43132,726522,"PREDICTED: Apis mellifera ketohexokinase (LOC726522), mRNA."
XM_392902.7,0.010757641,0.127878557,-0.877031024,0.343869755,12.31623975,0.372650716,0.000432388,0.176937225,0.118909326,0.176937225,LOC409387,GB49629,409387,PREDICTED: Apis mellifera ubiquitin carboxyl-terminal hydrolase
XM_003249382.4,0.010866318,0.128752119,4.114284366,1.615365099,4.8552183,8.209486037,0.301842915,3.612263689,1.192433842,3.612263689,LOC724286,GB55219,724286,"PREDICTED: Apis mellifera uncharacterized LOC724286 (LOC724286),"
XM_394767.7,0.010869176,0.128752119,-0.817545375,0.320999169,10.22176875,0.324005663,0.002041405,0.152323008,0.152519295,0.152519295,LOC411293,GB53398,411293,"PREDICTED: Apis mellifera zinc finger protein 622 (LOC411293),"
XM_016916296.2,0.010896212,0.128810298,3.80798597,1.495668204,2.390222818,5.602975958,0.315522001,1.250414016,3.040013063,3.040013063,LOC411617,GB49046,411617,"PREDICTED: Apis mellifera inactive rhomboid protein 1 (LOC411617),"
XM_393261.7,0.010904335,0.128810298,1.567905955,0.615891646,6.81201899,0.792869942,0.029212595,0.040001427,0.539771184,0.539771184,LOC409768,GB53805,409768,PREDICTED: Apis mellifera uncharacterized protein DDB_G0272420
XM_006559884.3,0.01101309,0.129332981,-0.841099421,0.330844108,9.95345287,0.300805382,0.002358557,0.108355082,0.161828178,0.161828178,LOC724992,GB50375,724992,"PREDICTED: Apis mellifera RRP15-like protein (LOC724992), mRNA."
XM_003251575.4,0.010997998,0.129332981,-0.834082636,0.328022245,11.62657358,0.337826465,0.000665866,0.160732024,0.124196894,0.160732024,LOC413674,GB47392,413674,"PREDICTED: Apis mellifera protein BCCIP homolog (LOC413674), mRNA."
XM_026445413.1,0.01102182,0.129332981,1.101863453,0.433462133,8.372278699,0.561849679,0.007539049,0.239484399,0.274295083,0.274295083,LOC551525,GB46157,551525,PREDICTED: Apis mellifera putative vacuolar protein
XM_006559373.3,0.010978766,0.129332981,0.984348899,0.387024838,9.455523672,0.470428697,0.003011055,0.221671283,0.185353907,0.221671283,LOC412083,GB51333,412083,"PREDICTED: Apis mellifera coatomer subunit gamma (LOC412083),"
XM_395223.7,0.011024509,0.129332981,-0.81047124,0.318842026,10.27641974,0.292832096,0.001644744,0.118071514,0.150845612,0.150845612,LOC411756,GB44433,411756,PREDICTED: Apis mellifera bromodomain adjacent to zinc finger
XM_003249736.4,0.011083818,0.129849901,-0.75240872,0.296218648,11.17912596,0.230124886,0.001193059,0.074168467,0.130425172,0.130425172,LOC551824,GB50606,551824,PREDICTED: Apis mellifera putative pre-mRNA-splicing factor
XM_026440155.1,0.011130925,0.130222648,1.512920801,0.595975644,7.90748896,1.112903166,0.012075817,0.520704635,0.334046798,0.520704635,LOC408774,GB52997,408774,PREDICTED: Apis mellifera lysosomal-trafficking regulator
XM_006562152.3,0.011248148,0.131413546,-0.755171789,0.297910643,14.38834158,0.271858799,0.000107148,0.125859689,0.133018979,0.133018979,LOC724868,GB46776,724868,"PREDICTED: Apis mellifera 40S ribosomal protein S11 (LOC724868),"
NM_001242386.1,0.011268593,0.13147206,-1.125606506,0.444156347,9.340399322,0.616826835,0.004802938,0.291109353,0.192140831,0.291109353,INTS8,GB44176,412509,"Apis mellifera integrator complex subunit 8 (INTS8), mRNA."
XM_393232.6,0.011343916,0.132169811,-1.156208588,0.456652495,9.243908709,0.651283292,0.003937762,0.308859491,0.198235258,0.308859491,LOC409734,GB44789,409734,PREDICTED: Apis mellifera nuclear pore glycoprotein p62
XM_392145.7,0.011381402,0.132425406,1.851838877,0.731730819,7.423853687,1.671308158,0.018457375,0.784687613,0.416339746,0.784687613,LOC408603,GB43006,408603,"PREDICTED: Apis mellifera glucose dehydrogenase [FAD, quinone]"
XM_006563644.3,0.011397392,0.132430546,-0.716043665,0.282990715,12.15647271,0.234025892,0.00043503,0.099827887,0.119690587,0.119690587,LOC102654737,,102654737,"PREDICTED: Apis mellifera peptide deformylase, mitochondrial"
XM_624092.6,0.011505508,0.133504649,0.824467688,0.326268782,10.06519199,0.242473723,0.001962399,0.046224642,0.157714578,0.157714578,LOC551703,GB55275,551703,"PREDICTED: Apis mellifera clavesin-2 (LOC551703), mRNA."
XM_392813.7,0.011541025,0.13364351,-0.811489105,0.321270383,11.43475723,0.321411961,0.000929848,0.153892141,0.126583183,0.153892141,LOC409295,GB53656,409295,PREDICTED: Apis mellifera mitochondrial E3 ubiquitin protein ligase
XM_624594.6,0.011548858,0.13364351,3.536479592,1.400232456,5.23832168,6.104787488,0.18933311,2.751643285,1.025909945,2.751643285,LOC552217,GB42769,552217,"PREDICTED: Apis mellifera uncharacterized LOC552217 (LOC552217),"
XM_624939.6,0.011617371,0.13425393,-0.785930561,0.311437417,10.51952451,0.282702038,0.001347471,0.120397509,0.144142426,0.144142426,LOC552563,GB46898,552563,PREDICTED: Apis mellifera transcription initiation factor TFIID
XM_624559.6,0.01163998,0.134332937,-1.257464282,0.49842514,7.737295938,0.649608997,0.011587857,0.207467233,0.361053574,0.361053574,LOC552181,GB42324,552181,PREDICTED: Apis mellifera EEF1A lysine methyltransferase 2
XM_001121270.5,0.011689469,0.134721526,-0.849415352,0.336884758,10.39069077,0.35264154,0.001756212,0.168480798,0.147553508,0.168480798,LOC725419,GB40833,725419,PREDICTED: Apis mellifera ADP-ribosylation factor-like protein
NM_001011580.1,0.011717682,0.13486419,2.660436662,1.05550505,4.48687789,2.911764138,0.294752748,0.690731211,1.376383617,1.376383617,Mrjp2,,406091,"Apis mellifera major royal jelly protein 2 (Mrjp2), mRNA."
XM_395378.6,0.01178317,0.135228726,-0.866964689,0.344228633,10.85926813,0.367680353,0.001236365,0.176503663,0.136361804,0.176503663,LOC411909,GB48170,411909,PREDICTED: Apis mellifera ran GTPase-activating protein 1
XM_006561020.3,0.011777129,0.135228726,-1.603594048,0.636661927,6.631259394,1.113760007,0.025427314,0.402454994,0.5825803,0.5825803,LOC102654517,,102654517,PREDICTED: Apis mellifera uncharacterized LOC102654517
XM_393141.7,0.011812865,0.135228726,1.833198352,0.728128332,7.909378799,1.6443899,0.0163132,0.778943102,0.333761476,0.778943102,LOC409643,GB53672,409643,"PREDICTED: Apis mellifera failed axon connections (LOC409643),"
XM_393060.7,0.011811959,0.135228726,2.419500875,0.960991602,4.764400417,2.771971873,0.149766151,1.119954508,1.235491139,1.235491139,LOC409553,GB41904,409553,PREDICTED: Apis mellifera pancreatic triacylglycerol lipase
XM_001120043.5,0.011888597,0.135912992,-4.062483041,1.615022777,2.476692784,8.081088824,0.081717325,3.830730532,2.945318269,3.830730532,LOC724250,GB49440,724250,"PREDICTED: Apis mellifera serine protease snake (LOC724250), mRNA."
XM_394666.7,0.011934182,0.136068849,-1.004692982,0.399625775,10.76107988,0.494463308,0.001402828,0.238148312,0.138450886,0.238148312,LOC411192,GB48152,411192,PREDICTED: Apis mellifera ribosome biogenesis regulatory protein
XM_026442671.1,0.011926733,0.136068849,-1.5766634,0.627077294,8.33902493,1.217631362,0.007845538,0.581993361,0.27802156,0.581993361,LOC102655244,,102655244,PREDICTED: Apis mellifera histone-lysine N-methyltransferase NSD2
XM_001120086.4,0.012000989,0.13642911,-0.960652039,0.382407629,9.188354374,0.452338415,0.003992704,0.215360687,0.201914158,0.215360687,LOC724280,GB40862,724280,PREDICTED: Apis mellifera UPF0545 protein C22orf39 homolog
XM_026441763.1,0.012045872,0.13642911,2.495976588,0.994097065,5.132585542,3.05484451,0.099921318,1.382422146,1.069537505,1.382422146,LOC100578953,,100578953,PREDICTED: Apis mellifera dual specificity protein phosphatase 15
XM_016918016.2,0.012027896,0.13642911,-0.971903268,0.387008185,8.952541762,0.423423979,0.005717324,0.169339164,0.218945679,0.218945679,LOC551689,GB55645,551689,"PREDICTED: Apis mellifera nucleolar protein 6 (LOC551689), mRNA."
XM_026442163.1,0.012037077,0.13642911,2.261097626,0.900457049,5.04592616,2.246100283,0.109645109,0.780769318,1.106589238,1.106589238,LOC113218568,,113218568,"PREDICTED: Apis mellifera protein yellow-like (LOC113218568),"
XM_395300.7,0.011991139,0.13642911,-0.826090416,0.32880464,11.58955863,0.334462602,0.000731743,0.161436994,0.124625139,0.161436994,LOC411833,GB42693,411833,"PREDICTED: Apis mellifera la protein homolog (LOC411833), mRNA."
XM_026441387.1,0.012073189,0.136490326,1.0086732,0.401862173,9.528137736,0.499018335,0.003822052,0.238417758,0.181340552,0.238417758,LOC413785,GB48497,413785,"PREDICTED: Apis mellifera FK506-binding protein 2 (LOC413785),"
XM_006561632.3,0.012083328,0.136490326,4.424578743,1.762990093,4.319845136,9.602829997,0.399297276,4.262903826,1.468407341,4.262903826,LOC100576271,GB42787,100576271,PREDICTED: Apis mellifera dentin sialophosphoprotein
XM_016918120.2,0.012133421,0.136874632,1.35363354,0.53967464,7.405670098,0.733917403,0.017167977,0.213107366,0.419705098,0.419705098,LOC410805,GB55505,410805,PREDICTED: Apis mellifera open rectifier potassium channel protein
XM_026443102.1,0.012156114,0.136949237,-0.867210426,0.345835629,9.621176265,0.251960832,0.002906701,0.030024118,0.176496722,0.176496722,LOC727023,GB52516,727023,PREDICTED: Apis mellifera transcription initiation factor TFIID
XM_006557334.3,0.012238664,0.137515439,-1.105128461,0.441136102,9.327001337,0.599913947,0.003500635,0.288400955,0.192964789,0.288400955,LOC727140,GB49654,727140,"PREDICTED: Apis mellifera zinc finger protein 830 (LOC727140),"
XM_001121844.5,0.012230854,0.137515439,-0.86914468,0.346906771,10.55389827,0.371036911,0.00146305,0.179053412,0.143280446,0.179053412,LOC726073,GB55940,726073,PREDICTED: Apis mellifera gamma-tubulin complex component 3
XM_397202.7,0.012279083,0.13760651,-0.800193368,0.319563392,10.25633662,0.22001673,0.001728321,0.033176556,0.151452821,0.151452821,LOC413763,GB44420,413763,PREDICTED: Apis mellifera hydroxymethylglutaryl-CoA synthase 1
XM_016913981.2,0.012267388,0.13760651,1.378911003,0.550604617,7.300140963,0.917974664,0.015316675,0.419128322,0.439431491,0.439431491,LOC412885,GB53385,412885,PREDICTED: Apis mellifera protein N-terminal asparagine
XM_397273.7,0.012316254,0.137841699,2.754727431,1.100591762,5.057480549,3.730119637,0.351063426,1.465889912,1.101580173,1.465889912,LOC413834,GB47743,413834,"PREDICTED: Apis mellifera atypical protein kinase C (LOC413834),"
XM_006560552.3,0.012392615,0.138514306,-1.466217765,0.586308211,7.015768009,0.806232011,0.020363204,0.18125386,0.495272775,0.495272775,LOC102656142,,102656142,"PREDICTED: Apis mellifera protein zwilch homolog (LOC102656142),"
XM_001122721.5,0.01241719,0.13860709,2.141340438,0.856515256,7.701384345,2.255943723,0.019509939,1.080917637,0.367060767,1.080917637,LOC727007,GB45148,727007,PREDICTED: Apis mellifera alpha-tocopherol transfer protein
XR_408619.3,0.012437883,0.138656343,-3.484157089,1.393957713,2.724426868,5.644726751,0.225984246,2.277667711,2.688692911,2.688692911,LOC102656332,,102656332,PREDICTED: Apis mellifera uncharacterized LOC102656332
XM_026445092.1,0.012592167,0.139645164,1.679655446,0.673181639,7.13220518,1.390180947,0.0228139,0.656946378,0.471589312,0.656946378,LOC100577430,GB43784,100577430,PREDICTED: Apis mellifera uncharacterized LOC100577430
XM_026445716.1,0.012543786,0.139645164,1.333696591,0.534233929,7.439962871,0.613284369,0.014740064,0.084835423,0.413368772,0.413368772,LOC100576590,,100576590,PREDICTED: Apis mellifera cilia- and flagella-associated protein 69
XM_016911626.2,0.012571812,0.139645164,1.360470331,0.545131454,7.347400358,0.813534636,0.015190187,0.307648288,0.430562266,0.430562266,LOC725546,GB49590,725546,PREDICTED: Apis mellifera DDB1- and CUL4-associated factor 6
XM_006561074.3,0.012576205,0.139645164,-0.90913247,0.364301452,11.67296094,0.407215212,0.000604936,0.198468387,0.123681665,0.198468387,LOC409547,GB40934,409547,"PREDICTED: Apis mellifera NSFL1 cofactor p47 (LOC409547),"
